player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Filipe Soares,pt POR,"MF,FW",Moreirense,21-271,1999,18.0,16.0,1434.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.13,0.13,0.0,0.13,15.9,19.0,6.0,31.6,1.19,0.38,0.0,0.0,0.0,34.0,27.0,1.0,18.0,9.0,13.0,0.0,0.0,0.0
Tim Söderström,se SWE,DF,Marítimo,27-042,1994,2.0,1.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0
Afonso Sousa,pt POR,"MF,FW",Belenenses,20-288,2000,18.0,8.0,945.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1,10.5,23.0,10.0,43.5,2.19,0.95,0.04,0.1,0.0,17.0,24.0,3.0,44.0,8.0,8.0,0.0,0.0,0.0
Dyego Sousa,pt POR,FW,Famalicão,31-154,1989,5.0,3.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,8.0,2.0,25.0,2.77,0.69,0.0,0.0,0.0,4.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Joel Sousa,pt POR,GK,Tondela,20-335,2000,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gabriel Airton de Souza,br BRA,"MF,FW",Rio Ave,24-323,1996,12.0,2.0,396.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.0,1.0,20.0,1.14,0.23,0.0,0.0,0.0,4.0,14.0,1.0,8.0,4.0,8.0,0.0,0.0,0.0
Kalindi Alves de Souza,br BRA,DF,Nacional,27-170,1993,7.0,7.0,585.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,27.0,2.0,17.0,22.0,15.0,0.0,0.0,0.0
Andraž Šporar,si SVN,FW,Braga,26-354,1994,3.0,1.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,18.0,9.0,50.0,2.81,1.4,0.11,0.22,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
Andraž Šporar,si SVN,FW,Sporting CP,26-354,1994,13.0,6.0,577.0,3.0,2.0,1.0,1.0,1.0,0.0,0.47,0.31,0.78,0.31,0.62,1.6,3.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,5.0,12.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0
Nikola Stojiljković,rs SRB,FW,SC Farense,28-182,1992,17.0,13.0,1041.0,2.0,0.0,0.0,0.0,2.0,0.0,0.17,0.0,0.17,0.17,0.17,11.6,25.0,8.0,32.0,2.16,0.69,0.08,0.25,0.0,36.0,20.0,8.0,5.0,2.0,3.0,0.0,0.0,0.0
