player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Daniele Verde,it ITA,FW,Spezia,24-246,1996,9.0,5.0,371.0,2.0,0.0,0.0,0.0,1.0,0.0,0.49,0.0,0.49,0.49,0.49,4.1,14.0,5.0,35.7,3.4,1.21,0.14,0.4,0.0,1.0,6.0,1.0,6.0,1.0,2.0,0.0,0.0,0.0
Simone Verdi,it ITA,"FW,MF",Torino,28-224,1992,19.0,9.0,886.0,1.0,4.0,0.0,0.0,3.0,0.0,0.1,0.41,0.51,0.1,0.51,9.8,25.0,8.0,32.0,2.54,0.81,0.04,0.13,0.0,14.0,12.0,5.0,34.0,5.0,6.0,0.0,0.0,0.0
Jordan Veretout,fr FRA,MF,Roma,27-357,1993,21.0,20.0,1648.0,9.0,2.0,5.0,5.0,4.0,0.0,0.49,0.11,0.6,0.22,0.33,18.3,29.0,12.0,41.4,1.58,0.66,0.14,0.33,0.0,29.0,11.0,1.0,20.0,11.0,22.0,0.0,1.0,0.0
Edoardo Vergani,it ITA,FW,Bologna,20-015,2001,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valerio Verre,it ITA,MF,Sampdoria,27-041,1994,17.0,7.0,612.0,2.0,2.0,0.0,0.0,1.0,0.0,0.29,0.29,0.59,0.29,0.59,6.8,12.0,6.0,50.0,1.76,0.88,0.17,0.33,0.0,15.0,14.0,1.0,9.0,5.0,7.0,0.0,0.0,0.0
Arturo Vidal,cl CHI,MF,Inter,33-275,1987,19.0,13.0,1051.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.17,0.09,0.17,11.7,21.0,3.0,14.3,1.8,0.26,0.05,0.33,0.0,28.0,15.0,0.0,12.0,17.0,18.0,0.0,1.0,0.0
Ronaldo Vieira,gw GNB,"MF,DF",Hellas Verona,22-217,1998,3.0,2.0,203.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Luca Vignali,it ITA,DF,Spezia,25-041,1996,11.0,11.0,834.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.3,1.0,1.0,100.0,0.11,0.11,0.0,0.0,0.0,11.0,10.0,1.0,13.0,20.0,7.0,0.0,0.0,0.0
Emanuel Vignato,it ITA,"FW,MF",Bologna,20-181,2000,20.0,7.0,718.0,1.0,1.0,0.0,0.0,3.0,0.0,0.13,0.13,0.25,0.13,0.25,8.0,16.0,5.0,31.3,2.01,0.63,0.06,0.2,0.0,12.0,7.0,2.0,25.0,8.0,8.0,0.0,0.0,0.0
Gonzalo Villar,es ESP,MF,Roma,22-335,1998,20.0,13.0,1085.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.08,0.08,0.0,0.08,12.1,5.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,28.0,33.0,0.0,7.0,14.0,27.0,0.0,1.0,0.0
Nicolas Viola,it ITA,MF,Benevento,31-132,1989,4.0,3.0,263.0,2.0,0.0,1.0,1.0,0.0,0.0,0.68,0.0,0.68,0.34,0.34,2.9,7.0,2.0,28.6,2.4,0.68,0.14,0.5,0.0,4.0,6.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0
Dušan Vlahović,rs SRB,FW,Fiorentina,21-024,2000,22.0,19.0,1588.0,9.0,1.0,3.0,3.0,0.0,0.0,0.51,0.06,0.57,0.34,0.4,17.6,53.0,17.0,32.1,3.0,0.96,0.11,0.35,0.0,30.0,34.0,18.0,11.0,6.0,2.0,2.0,0.0,0.0
Mërgim Vojvoda,xk KVX,DF,Torino,26-020,1995,13.0,7.0,547.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.33,0.33,0.0,0.33,6.1,1.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,4.0,4.0,0.0,21.0,7.0,10.0,0.0,0.0,0.0
Stefan de Vrij,nl NED,DF,Inter,29-016,1992,20.0,18.0,1654.0,1.0,0.0,0.0,0.0,2.0,0.0,0.05,0.0,0.05,0.05,0.05,18.4,6.0,4.0,66.7,0.33,0.22,0.17,0.25,0.0,16.0,6.0,0.0,1.0,19.0,7.0,0.0,0.0,0.0
Giacomo Vrioni,al ALB,MF,Juventus,22-129,1998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Miloš Vulić,rs SRB,MF,Crotone,24-186,1996,19.0,11.0,1085.0,1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.17,0.08,0.17,12.1,14.0,4.0,28.6,1.16,0.33,0.07,0.25,0.0,11.0,26.0,1.0,12.0,8.0,9.0,0.0,0.0,0.0
Walace,br BRA,MF,Udinese,25-323,1995,14.0,8.0,800.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,9.0,2.0,22.2,1.01,0.23,0.0,0.0,0.0,9.0,11.0,1.0,3.0,14.0,16.0,0.0,0.0,0.0
Sebastian Walukiewicz,pl POL,DF,Cagliari,20-322,2000,19.0,18.0,1618.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,18.0,3.0,1.0,33.3,0.17,0.06,0.0,0.0,0.0,16.0,5.0,0.0,1.0,22.0,14.0,0.0,0.0,0.0
