player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Clément Michelin,fr FRA,DF,Lens,23-280,1997,17.0,10.0,886.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,9.8,6.0,1.0,16.7,0.61,0.1,0.0,0.0,0.0,16.0,12.0,4.0,44.0,10.0,10.0,0.0,1.0,0.0
Florian Miguel,fr FRA,DF,Nîmes,24-167,1996,15.0,12.0,1045.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.6,7.0,3.0,42.9,0.6,0.26,0.0,0.0,0.0,9.0,21.0,0.0,4.0,23.0,12.0,0.0,1.0,0.0
Arkadiusz Milik,pl POL,FW,Marseille,26-353,1994,2.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.99,0.99,0.99,1.0,4.0,2.0,50.0,3.96,1.98,0.25,0.5,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Enzo Millot,fr FRA,MF,Monaco,18-213,2002,2.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,1.0,50.0,4.39,2.2,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Stefan Mitrović,rs SRB,DF,Strasbourg,30-269,1990,19.0,18.0,1614.0,1.0,0.0,0.0,0.0,2.0,1.0,0.06,0.0,0.06,0.06,0.06,17.9,7.0,3.0,42.9,0.39,0.17,0.14,0.33,0.0,14.0,10.0,0.0,1.0,19.0,17.0,0.0,1.0,0.0
Anthony Modeste,fr FRA,FW,Saint-Étienne,32-307,1988,2.0,1.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,3.0,1.0,33.3,2.23,0.74,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Terem Moffi,ng NGA,FW,Lorient,21-266,1999,18.0,13.0,1010.0,8.0,0.0,1.0,1.0,0.0,0.0,0.71,0.0,0.71,0.62,0.62,11.2,28.0,11.0,39.3,2.5,0.98,0.25,0.64,0.0,16.0,8.0,6.0,6.0,7.0,1.0,1.0,0.0,0.0
Florent Mollet,fr FRA,MF,Montpellier,29-088,1991,23.0,19.0,1473.0,3.0,3.0,0.0,0.0,2.0,1.0,0.18,0.18,0.37,0.18,0.37,16.4,34.0,9.0,26.5,2.08,0.55,0.09,0.33,0.0,25.0,13.0,3.0,28.0,15.0,6.0,0.0,0.0,0.0
Thomas Monconduit,fr FRA,MF,Lorient,30-005,1991,17.0,10.0,869.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.1,0.1,0.1,9.7,17.0,3.0,17.6,1.76,0.31,0.06,0.33,0.0,18.0,12.0,0.0,6.0,5.0,18.0,0.0,0.0,0.0
Kévin Monnet-Paquet,fr FRA,"FW,MF",Saint-Étienne,32-180,1988,9.0,5.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,2.0,3.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0
Jérémy Morel,mg MAD,DF,Lorient,36-319,1984,22.0,22.0,1980.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,1.0,16.7,0.27,0.05,0.0,0.0,0.0,18.0,13.0,0.0,2.0,28.0,17.0,0.0,0.0,0.0
Aimen Moueffek,fr FRA,"DF,MF",Saint-Étienne,19-312,2001,11.0,6.0,585.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,12.0,14.0,0.0,1.0,4.0,14.0,1.0,0.0,0.0
Harold Moukoudi,cm CMR,DF,Saint-Étienne,23-080,1997,17.0,17.0,1530.0,1.0,1.0,0.0,0.0,4.0,0.0,0.06,0.06,0.12,0.06,0.12,17.0,7.0,2.0,28.6,0.41,0.12,0.14,0.5,0.0,17.0,12.0,0.0,0.0,19.0,27.0,0.0,1.0,0.0
Jessy Moulin,fr FRA,GK,Saint-Étienne,35-033,1986,25.0,25.0,2250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Steve Mounié,bj BEN,FW,Brest,26-139,1994,23.0,20.0,1698.0,6.0,4.0,1.0,2.0,2.0,0.0,0.32,0.21,0.53,0.27,0.48,18.9,46.0,20.0,43.5,2.44,1.06,0.11,0.25,0.0,42.0,15.0,13.0,8.0,5.0,12.0,1.0,0.0,0.0
Samuel Moutoussamy,cd COD,FW,Nantes,24-187,1996,1.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Loris Mouyokolo,cg CGO,DF,Lorient,19-269,2001,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Benoît Mukinayi,fr FRA,DF,Monaco,19-326,2001,24.0,23.0,2006.0,2.0,1.0,0.0,0.0,2.0,0.0,0.09,0.04,0.13,0.09,0.13,22.3,19.0,4.0,21.1,0.85,0.18,0.11,0.5,0.0,23.0,12.0,1.0,1.0,22.0,17.0,0.0,0.0,0.0
Marshall Munetsi,zw ZIM,"MF,DF",Reims,24-238,1996,17.0,12.0,1073.0,1.0,0.0,0.0,0.0,4.0,1.0,0.08,0.0,0.08,0.08,0.08,11.9,6.0,2.0,33.3,0.5,0.17,0.17,0.5,0.0,18.0,15.0,0.0,2.0,18.0,15.0,0.0,0.0,0.0
Stanley N'Soki,fr FRA,DF,Nice,21-312,1999,12.0,11.0,1000.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,5.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,6.0,5.0,0.0,4.0,20.0,21.0,0.0,1.0,0.0
Yuto Nagatomo,jp JPN,DF,Marseille,34-156,1986,14.0,11.0,905.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,6.0,7.0,1.0,11.0,11.0,7.0,0.0,0.0,1.0
Paul Nardi,fr FRA,GK,Lorient,26-273,1994,18.0,18.0,1620.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Keylor Navas,cr CRC,GK,Paris S-G,34-062,1986,17.0,17.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papa Ndiaga Yade,sn SEN,"FW,MF",Metz,21-041,2000,18.0,5.0,628.0,2.0,4.0,0.0,0.0,2.0,0.0,0.29,0.57,0.86,0.29,0.86,7.0,18.0,4.0,22.2,2.58,0.57,0.11,0.5,0.0,23.0,3.0,1.0,12.0,5.0,8.0,0.0,0.0,0.0
Bridge Ndilu,fr FRA,"FW,MF",Nantes,20-209,2000,6.0,0.0,42.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.0,0.0,0.0,6.43,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Dan Ndoye,ch SUI,"FW,MF",Nice,20-113,2000,20.0,2.0,403.0,1.0,1.0,0.0,0.0,0.0,0.0,0.22,0.22,0.45,0.22,0.45,4.5,12.0,4.0,33.3,2.68,0.89,0.08,0.25,0.0,15.0,13.0,3.0,8.0,1.0,7.0,0.0,1.0,0.0
Neymar,br BRA,"FW,MF",Paris S-G,29-010,1992,11.0,9.0,866.0,6.0,3.0,3.0,3.0,4.0,1.0,0.62,0.31,0.94,0.31,0.62,9.6,41.0,11.0,26.8,4.26,1.14,0.07,0.27,0.0,17.0,43.0,2.0,22.0,4.0,4.0,2.0,0.0,0.0
Yvan Neyou,cm CMR,MF,Saint-Étienne,24-043,1997,21.0,20.0,1690.0,1.0,2.0,0.0,0.0,6.0,0.0,0.05,0.11,0.16,0.05,0.16,18.8,20.0,5.0,25.0,1.07,0.27,0.05,0.2,0.0,34.0,31.0,1.0,3.0,7.0,35.0,0.0,0.0,0.0
Muzinga Ngonda,cd COD,DF,Dijon,26-046,1994,21.0,17.0,1571.0,1.0,0.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,17.5,9.0,3.0,33.3,0.52,0.17,0.11,0.33,0.0,24.0,11.0,0.0,26.0,42.0,28.0,0.0,0.0,0.0
Ahmad Ngouyamsa,cm CMR,DF,Dijon,20-056,2000,2.0,2.0,144.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0
Opa Nguette,sn SEN,"FW,MF",Metz,26-222,1994,16.0,13.0,1132.0,3.0,1.0,0.0,1.0,0.0,0.0,0.24,0.08,0.32,0.24,0.32,12.6,18.0,7.0,38.9,1.43,0.56,0.17,0.43,0.0,18.0,24.0,6.0,10.0,2.0,13.0,1.0,0.0,0.0
Ibrahima Niane,sn SEN,FW,Metz,21-341,1999,6.0,6.0,471.0,6.0,0.0,1.0,1.0,0.0,0.0,1.15,0.0,1.15,0.96,0.96,5.2,20.0,8.0,40.0,3.82,1.53,0.25,0.63,0.0,9.0,11.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
M'Baye Niang,sn SEN,FW,Rennes,26-058,1994,9.0,4.0,422.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,4.7,10.0,2.0,20.0,2.13,0.43,0.1,0.5,0.0,13.0,11.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
Casimir Ninga,td CHA,FW,Angers,27-274,1993,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Arnaud Nordin,fr FRA,"FW,MF",Saint-Étienne,22-243,1998,21.0,13.0,1198.0,3.0,3.0,0.0,0.0,1.0,0.0,0.23,0.23,0.45,0.23,0.45,13.3,29.0,9.0,31.0,2.18,0.68,0.1,0.33,0.0,7.0,41.0,2.0,26.0,4.0,6.0,0.0,0.0,0.0
Olivier Ntcham,fr FRA,MF,Marseille,25-006,1996,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Gerzino Nyamsi,fr FRA,DF,Rennes,24-024,1997,7.0,6.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,6.0,3.0,0.0,0.0,0.0
Steven Nzonzi,fr FRA,MF,Rennes,32-062,1988,21.0,20.0,1823.0,1.0,1.0,0.0,0.0,6.0,0.0,0.05,0.05,0.1,0.05,0.1,20.3,9.0,1.0,11.1,0.44,0.05,0.11,1.0,0.0,24.0,10.0,0.0,2.0,8.0,17.0,0.0,0.0,0.0
Jonas Omlin,ch SUI,GK,Montpellier,27-036,1994,21.0,21.0,1773.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Henry Onyekuru,ng NGA,FW,Monaco,23-255,1997,4.0,2.0,140.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,0.0,0.64,1.6,2.0,1.0,50.0,1.29,0.64,0.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
Otávio,br BRA,MF,Bordeaux,26-287,1994,18.0,18.0,1559.0,1.0,0.0,0.0,0.0,6.0,0.0,0.06,0.0,0.06,0.06,0.06,17.3,6.0,2.0,33.3,0.35,0.12,0.17,0.5,0.0,28.0,12.0,0.0,2.0,13.0,48.0,0.0,1.0,0.0
Remi Oudin,fr FRA,"FW,MF",Bordeaux,24-089,1996,25.0,18.0,1643.0,4.0,4.0,0.0,0.0,1.0,0.0,0.22,0.22,0.44,0.22,0.44,18.3,36.0,12.0,33.3,1.97,0.66,0.11,0.33,0.0,16.0,24.0,3.0,44.0,28.0,14.0,0.0,0.0,0.0
Alexandre Oukidja,dz ALG,GK,Metz,32-211,1988,24.0,24.0,2159.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ambroise Oyongo,cm CMR,DF,Montpellier,29-238,1991,13.0,5.0,558.0,1.0,1.0,0.0,0.0,1.0,0.0,0.16,0.16,0.32,0.16,0.32,6.2,1.0,1.0,100.0,0.16,0.16,1.0,1.0,0.0,7.0,8.0,0.0,7.0,2.0,7.0,0.0,1.0,0.0
Pablo,br BRA,DF,Bordeaux,29-239,1991,13.0,12.0,1076.0,1.0,0.0,0.0,0.0,5.0,0.0,0.08,0.0,0.08,0.08,0.08,12.0,9.0,1.0,11.1,0.75,0.08,0.11,1.0,0.0,20.0,5.0,0.0,0.0,17.0,12.0,0.0,1.0,1.0
Vincent Pajot,fr FRA,MF,Metz,30-180,1990,8.0,8.0,638.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,3.0,1.0,33.3,0.42,0.14,0.0,0.0,0.0,10.0,7.0,1.0,7.0,10.0,19.0,0.0,0.0,0.0
Nicolas Pallois,fr FRA,DF,Nantes,33-149,1987,21.0,20.0,1786.0,1.0,0.0,0.0,0.0,7.0,1.0,0.05,0.0,0.05,0.05,0.05,19.8,7.0,3.0,42.9,0.35,0.15,0.14,0.33,1.0,13.0,8.0,3.0,2.0,22.0,22.0,0.0,0.0,1.0
Jonathan Panzo,eng ENG,DF,Dijon,20-113,2000,14.0,13.0,1195.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,5.0,2.0,40.0,0.38,0.15,0.0,0.0,0.0,19.0,7.0,1.0,0.0,28.0,13.0,0.0,3.0,0.0
Lucas Paquetá,br BRA,MF,Lyon,23-172,1997,18.0,15.0,1291.0,3.0,1.0,0.0,0.0,3.0,0.0,0.21,0.07,0.28,0.21,0.28,14.3,29.0,13.0,44.8,2.02,0.91,0.1,0.23,0.0,38.0,39.0,1.0,5.0,14.0,33.0,0.0,0.0,0.0
Gaëtan Paquiez,fr FRA,DF,Nîmes,27-000,1994,11.0,9.0,817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,4.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,9.0,13.0,0.0,6.0,8.0,8.0,0.0,0.0,0.0
Rubén Pardo,es ESP,"MF,FW",Bordeaux,28-116,1992,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leandro Paredes,ar ARG,MF,Paris S-G,26-231,1994,15.0,12.0,917.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.1,0.1,0.0,0.1,10.2,15.0,4.0,26.7,1.47,0.39,0.0,0.0,1.0,18.0,17.0,0.0,3.0,11.0,18.0,0.0,0.0,0.0
Mateo Pavlović,ba BIH,DF,Angers,30-251,1990,7.0,5.0,483.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,3.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0
Strahinja Pavlović,rs SRB,DF,Monaco,19-267,2001,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dimitri Payet,fr FRA,"FW,MF",Marseille,33-323,1987,18.0,13.0,1118.0,3.0,3.0,0.0,1.0,2.0,2.0,0.24,0.24,0.48,0.24,0.48,12.4,17.0,6.0,35.3,1.37,0.48,0.18,0.5,0.0,8.0,21.0,1.0,42.0,2.0,7.0,0.0,0.0,0.0
Yohann Pelé,fr FRA,GK,Marseille,38-103,1982,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Pellegri,it ITA,"FW,MF",Monaco,19-335,2001,14.0,0.0,220.0,1.0,0.0,0.0,0.0,2.0,0.0,0.41,0.0,0.41,0.41,0.41,2.4,10.0,3.0,30.0,4.09,1.23,0.1,0.33,0.0,7.0,9.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0
Andy Pelmard,fr FRA,DF,Nice,20-340,2000,15.0,10.0,995.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,1.0,1.0,100.0,0.09,0.09,0.0,0.0,0.0,14.0,5.0,0.0,1.0,13.0,11.0,0.0,1.0,0.0
Timothee Pembele,fr FRA,DF,Paris S-G,18-159,2002,5.0,3.0,378.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,4.2,4.0,2.0,50.0,0.95,0.48,0.25,0.5,0.0,6.0,3.0,0.0,2.0,4.0,7.0,0.0,0.0,1.0
Mathias Pereira Lage,pt POR,"FW,MF",Angers,24-077,1996,18.0,11.0,950.0,3.0,0.0,0.0,0.0,2.0,0.0,0.28,0.0,0.28,0.28,0.28,10.6,20.0,6.0,30.0,1.89,0.57,0.15,0.5,0.0,19.0,12.0,2.0,22.0,11.0,10.0,0.0,1.0,0.0
Danilo Pereira,pt POR,"DF,MF",Paris S-G,29-159,1991,12.0,6.0,528.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,8.0,1.0,12.5,1.36,0.17,0.0,0.0,0.0,9.0,6.0,0.0,2.0,8.0,2.0,0.0,0.0,0.0
Manuel Perez,fr FRA,MF,Lens,29-280,1991,4.0,1.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Romain Perraud,fr FRA,DF,Brest,23-146,1997,23.0,22.0,1970.0,3.0,5.0,0.0,0.0,2.0,0.0,0.14,0.23,0.37,0.14,0.37,21.9,30.0,10.0,33.3,1.37,0.46,0.1,0.3,0.0,27.0,39.0,3.0,74.0,20.0,29.0,0.0,0.0,0.0
Lucas Perrin,fr FRA,"DF,FW",Marseille,22-088,1998,4.0,1.0,162.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0
Rayan Philippe,fr FRA,FW,Dijon,20-115,2000,4.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,66.7,2.9,1.94,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
Romain Philippoteaux,fr FRA,FW,Nîmes,32-350,1988,3.0,3.0,214.0,1.0,1.0,0.0,0.0,0.0,0.0,0.42,0.42,0.84,0.42,0.84,2.4,2.0,2.0,100.0,0.84,0.84,0.5,0.5,0.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0
Romain Philippoteaux,fr FRA,"MF,FW",Brest,32-350,1988,12.0,6.0,457.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,5.1,8.0,1.0,12.5,1.58,0.2,0.13,1.0,0.0,3.0,4.0,2.0,8.0,5.0,6.0,0.0,0.0,0.0
Jérémy Pied,fr FRA,DF,Lille,31-358,1989,4.0,3.0,230.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.0,1.0,100.0,0.39,0.39,0.0,0.0,0.0,5.0,2.0,0.0,9.0,3.0,2.0,0.0,0.0,0.0
Ronaël Pierre-Gabriel,fr FRA,DF,Brest,22-247,1998,19.0,19.0,1540.0,1.0,0.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,17.1,7.0,2.0,28.6,0.41,0.12,0.14,0.5,0.0,22.0,18.0,1.0,16.0,19.0,29.0,1.0,0.0,0.0
Maxime Poundjé,fr FRA,DF,Bordeaux,28-183,1992,10.0,2.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
Sanjin Prcić,ba BIH,MF,Strasbourg,27-087,1993,10.0,3.0,303.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.0,1.0,20.0,1.49,0.3,0.0,0.0,0.0,8.0,3.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0
Nicolas de Préville,fr FRA,"MF,FW",Bordeaux,30-038,1991,23.0,11.0,1101.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,12.2,21.0,5.0,23.8,1.72,0.41,0.0,0.0,0.0,15.0,27.0,2.0,18.0,10.0,14.0,0.0,0.0,0.0
Anthony Racioppi,ch SUI,GK,Dijon,22-046,1998,16.0,16.0,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nemanja Radonjić,rs SRB,FW,Marseille,25-000,1996,12.0,4.0,396.0,2.0,1.0,0.0,0.0,2.0,0.0,0.45,0.23,0.68,0.45,0.68,4.4,12.0,7.0,58.3,2.73,1.59,0.17,0.29,0.0,3.0,3.0,2.0,9.0,2.0,8.0,0.0,0.0,0.0
Aleksandar Radovanović,rs SRB,DF,Lens,27-096,1993,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rafinha,br BRA,MF,Paris S-G,28-003,1993,12.0,9.0,795.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.34,0.34,0.0,0.34,8.8,15.0,6.0,40.0,1.7,0.68,0.0,0.0,0.0,14.0,30.0,1.0,5.0,9.0,19.0,1.0,0.0,0.0
Predrag Rajković,rs SRB,GK,Reims,25-107,1995,24.0,24.0,2115.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jeff Reine-Adélaïde,fr FRA,"MF,FW",Nice,23-029,1998,14.0,12.0,1058.0,1.0,2.0,0.0,0.0,1.0,0.0,0.09,0.17,0.26,0.09,0.26,11.8,15.0,6.0,40.0,1.28,0.51,0.07,0.17,0.0,6.0,21.0,3.0,11.0,8.0,5.0,1.0,0.0,0.0
Jeff Reine-Adélaïde,fr FRA,FW,Lyon,23-029,1998,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,1.0,100.0,3.75,3.75,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panagiotis Retsos,gr GRE,DF,Saint-Étienne,22-190,1998,4.0,4.0,272.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0
Baptiste Reynet,fr FRA,GK,Nîmes,30-110,1990,24.0,24.0,2160.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Sergio Rico,es ESP,GK,Paris S-G,27-167,1993,8.0,7.0,675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renaud Ripart,fr FRA,"FW,MF",Nîmes,27-338,1993,24.0,21.0,1869.0,5.0,0.0,3.0,3.0,2.0,0.0,0.24,0.0,0.24,0.1,0.1,20.8,34.0,7.0,20.6,1.64,0.34,0.06,0.29,0.0,17.0,39.0,4.0,26.0,26.0,22.0,0.0,0.0,0.0
Mihailo Ristić,rs SRB,DF,Montpellier,25-107,1995,22.0,19.0,1493.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.12,0.12,0.0,0.12,16.6,16.0,5.0,31.3,0.96,0.3,0.0,0.0,0.0,17.0,13.0,0.0,46.0,18.0,17.0,0.0,1.0,0.0
Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,18-261,2002,14.0,1.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.0,1.0,50.0,0.93,0.47,0.0,0.0,0.0,2.0,1.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0
