player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Danny Henriques,nl NED,"DF,MF",Belenenses,23-197,1997,7.0,6.0,497.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,7.0,6.0,1.0,2.0,7.0,4.0,0.0,0.0,0.0
Marcelo Hermes,br BRA,"MF,DF",Marítimo,26-010,1995,14.0,13.0,1198.0,1.0,1.0,0.0,0.0,3.0,0.0,0.08,0.08,0.15,0.08,0.15,13.3,14.0,2.0,14.3,1.05,0.15,0.07,0.5,0.0,20.0,14.0,2.0,75.0,18.0,18.0,0.0,0.0,0.0
Edwin Herrera,co COL,"DF,MF",Famalicão,22-162,1998,10.0,8.0,666.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.4,2.0,0.0,0.0,0.27,0.0,0.0,0.0,1.0,15.0,4.0,1.0,7.0,7.0,9.0,0.0,0.0,0.0
Noah Holm,no NOR,FW,Vitória,19-264,2001,10.0,1.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.0,1.0,25.0,2.2,0.55,0.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0
André Horta,pt POR,MF,Braga,24-096,1996,11.0,1.0,317.0,1.0,1.0,0.0,0.0,1.0,0.0,0.28,0.28,0.57,0.28,0.57,3.5,9.0,4.0,44.4,2.56,1.14,0.11,0.25,0.0,3.0,6.0,0.0,10.0,4.0,3.0,0.0,0.0,0.0
Ricardo Horta,pt POR,"MF,FW",Braga,26-149,1994,16.0,15.0,1331.0,6.0,2.0,1.0,1.0,1.0,0.0,0.41,0.14,0.54,0.34,0.47,14.8,43.0,21.0,48.8,2.91,1.42,0.12,0.24,0.0,13.0,24.0,6.0,31.0,13.0,6.0,0.0,0.0,0.0
Abdullahi Ibrahim Alhassan,ng NGA,MF,Nacional,24-100,1996,14.0,5.0,572.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,6.4,4.0,1.0,25.0,0.63,0.16,0.0,0.0,0.0,11.0,9.0,0.0,3.0,13.0,8.0,0.0,0.0,0.0
Abbas Ibrahim,ng NGA,MF,Paços,23-040,1998,3.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abdulwahab Ibrahim,gh GHA,DF,Famalicão,22-029,1999,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Gonçalo Inácio,pt POR,DF,Sporting CP,19-170,2001,7.0,2.0,262.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.34,0.34,0.0,0.34,2.9,1.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0
Ahmed Isaiah,ng NGA,FW,Gil Vicente FC,25-124,1995,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabrício Isidoro,br BRA,MF,SC Farense,29-014,1992,12.0,12.0,993.0,1.0,0.0,0.0,0.0,4.0,0.0,0.09,0.0,0.09,0.09,0.09,11.0,5.0,2.0,40.0,0.45,0.18,0.2,0.5,0.0,16.0,25.0,1.0,5.0,18.0,14.0,0.0,0.0,0.0
Ivan Jaime Pajuelo,es ESP,"MF,FW",Famalicão,20-138,2000,12.0,7.0,581.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.15,0.15,0.0,0.15,6.5,7.0,4.0,57.1,1.08,0.62,0.0,0.0,0.0,10.0,24.0,1.0,10.0,6.0,6.0,0.0,0.0,0.0
Abdel Jalil Medioub,dz ALG,DF,Tondela,23-167,1997,11.0,9.0,785.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.11,0.11,0.0,0.11,8.7,5.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,14.0,4.0,0.0,0.0,0.0
Nikola Jambor,hr CRO,MF,Rio Ave,25-139,1995,6.0,3.0,342.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.0,1.0,33.3,0.79,0.26,0.0,0.0,0.0,4.0,7.0,0.0,12.0,5.0,4.0,0.0,0.0,0.0
Dor Jan,il ISR,FW,Paços,26-057,1994,4.0,1.0,113.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,1.59,0.8,1.59,1.3,4.0,3.0,75.0,3.19,2.39,0.25,0.33,0.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Nicolas Janvier,fr FRA,MF,Vitória,22-184,1998,8.0,2.0,317.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0,2.0,40.0,1.42,0.57,0.0,0.0,0.0,7.0,3.0,0.0,2.0,8.0,5.0,0.0,0.0,0.0
João Jaquité,gw GNB,MF,Tondela,24-355,1996,7.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,11.0,7.0,0.0,0.0,0.0
Jardel,br BRA,DF,Benfica,34-319,1986,5.0,4.0,264.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
Jean,br BRA,MF,Marítimo,26-138,1994,14.0,14.0,1172.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,5.0,38.5,1.0,0.38,0.0,0.0,1.0,25.0,14.0,0.0,2.0,21.0,38.0,0.0,0.0,0.0
Jefferson,br BRA,FW,Marítimo,20-335,2000,4.0,1.0,93.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,50.0,1.94,0.97,0.0,0.0,0.0,10.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Diederrick Joel,cm CMR,FW,Marítimo,27-067,1993,17.0,12.0,1063.0,5.0,0.0,1.0,1.0,0.0,0.0,0.42,0.0,0.42,0.34,0.34,11.8,23.0,11.0,47.8,1.95,0.93,0.17,0.36,0.0,21.0,18.0,11.0,10.0,3.0,10.0,0.0,0.0,0.0
Bruno Jordão,pt POR,MF,Famalicão,22-122,1998,9.0,7.0,627.0,1.0,1.0,0.0,0.0,2.0,0.0,0.14,0.14,0.29,0.14,0.29,7.0,8.0,4.0,50.0,1.15,0.57,0.13,0.25,0.0,9.0,10.0,2.0,19.0,14.0,9.0,0.0,0.0,0.0
Julio,br BRA,DF,Nacional,25-327,1995,7.0,4.0,439.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,13.0,3.0,0.0,0.0,0.0
Luiz Lúcio Reis Júnior,br BRA,GK,Famalicão,20-028,2001,7.0,7.0,630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Welinton Júnior,br BRA,FW,Portimonense,27-248,1993,10.0,4.0,383.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,13.0,3.0,23.1,3.05,0.7,0.0,0.0,0.0,8.0,16.0,3.0,11.0,4.0,9.0,0.0,0.0,0.0
Zainadine Júnior,mz MOZ,DF,Marítimo,32-232,1988,14.0,14.0,1224.0,1.0,0.0,0.0,0.0,3.0,0.0,0.07,0.0,0.07,0.07,0.07,13.6,11.0,4.0,36.4,0.81,0.29,0.09,0.25,0.0,7.0,15.0,0.0,4.0,20.0,11.0,0.0,0.0,0.0
Musa Juwara,gm GAM,FW,Boavista,19-047,2001,3.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,0.0,6.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Lucas Kal,br BRA,DF,Nacional,24-332,1996,16.0,15.0,1265.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,2.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,17.0,6.0,0.0,0.0,1.0
Antreas Karo,cy CYP,DF,Marítimo,24-155,1996,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dejan Kerkez,rs SRB,DF,Marítimo,25-022,1996,2.0,1.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Naoufel Khacef,dz ALG,"DF,MF",Tondela,23-107,1997,13.0,5.0,633.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,16.7,0.85,0.14,0.0,0.0,1.0,13.0,12.0,1.0,29.0,9.0,11.0,0.0,0.0,0.0
Paweł Kieszek,pl POL,GK,Rio Ave,36-301,1984,18.0,18.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vincent Koziello,fr FRA,MF,Nacional,25-106,1995,7.0,6.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.0,2.0,66.7,0.71,0.47,0.0,0.0,0.0,12.0,3.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0
Bozhidar Kraev,bg BUL,MF,Famalicão,23-233,1997,4.0,3.0,247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,6.0,3.0,50.0,2.19,1.09,0.0,0.0,0.0,4.0,5.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
Stanislav Kritsyuk,ru RUS,GK,Belenenses,30-072,1990,12.0,12.0,1050.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Derik Lacerda,br BRA,FW,Moreirense,21-137,1999,9.0,3.0,232.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,7.0,1.0,14.3,2.72,0.39,0.0,0.0,0.0,10.0,5.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0
Rúben Lameiras,pt POR,FW,Vitória,26-051,1994,5.0,2.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,4.0,5.0,2.0,10.0,1.0,2.0,0.0,0.0,0.0
Rúben Lameiras,pt POR,"MF,FW",Famalicão,26-051,1994,11.0,11.0,873.0,4.0,1.0,2.0,4.0,0.0,0.0,0.41,0.1,0.52,0.21,0.31,9.7,17.0,10.0,58.8,1.75,1.03,0.12,0.2,0.0,8.0,18.0,2.0,21.0,6.0,12.0,0.0,0.0,0.0
Leandrinho,br BRA,MF,Gil Vicente FC,24-143,1996,5.0,2.0,138.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.0,50.0,1.3,0.65,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
Antoine Léautey,fr FRA,"FW,MF",Gil Vicente FC,24-303,1996,12.0,9.0,740.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.12,0.12,0.0,0.12,8.2,18.0,5.0,27.8,2.19,0.61,0.0,0.0,0.0,13.0,12.0,4.0,41.0,8.0,11.0,0.0,0.0,0.0
Diogo Leite,pt POR,DF,Porto,22-019,1999,9.0,5.0,461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.0,1.0,100.0,0.2,0.2,0.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0
Licá,pt POR,"MF,FW",SC Farense,32-156,1988,9.0,6.0,513.0,1.0,0.0,0.0,0.0,0.0,1.0,0.18,0.0,0.18,0.18,0.18,5.7,8.0,4.0,50.0,1.4,0.7,0.13,0.25,0.0,5.0,14.0,4.0,6.0,0.0,5.0,0.0,0.0,0.0
Rúben Lima,pt POR,"MF,DF",Belenenses,31-131,1989,18.0,17.0,1547.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.17,0.17,0.0,0.17,17.2,13.0,4.0,30.8,0.76,0.23,0.0,0.0,0.0,20.0,22.0,1.0,85.0,27.0,25.0,0.0,0.0,0.0
Lincoln,br BRA,"MF,FW",Santa Clara,22-096,1998,14.0,9.0,834.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,9.3,8.0,3.0,37.5,0.86,0.32,0.0,0.0,0.0,9.0,26.0,4.0,60.0,8.0,6.0,0.0,0.0,0.0
Diego Lopes,br BRA,"MF,FW",Rio Ave,26-284,1994,11.0,9.0,748.0,1.0,2.0,0.0,0.0,1.0,0.0,0.12,0.24,0.36,0.12,0.36,8.3,8.0,4.0,50.0,0.96,0.48,0.13,0.25,0.0,9.0,25.0,3.0,35.0,2.0,7.0,0.0,0.0,0.0
Lourency,br BRA,FW,Gil Vicente FC,25-040,1996,18.0,13.0,1163.0,2.0,0.0,0.0,0.0,2.0,0.0,0.15,0.0,0.15,0.15,0.15,12.9,20.0,8.0,40.0,1.55,0.62,0.1,0.25,0.0,16.0,30.0,4.0,57.0,7.0,16.0,0.0,0.0,0.0
Lucas,br BRA,"FW,MF",Moreirense,21-168,1999,10.0,3.0,302.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,3.4,5.0,2.0,40.0,1.49,0.6,0.0,0.0,0.0,3.0,5.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0
João Paulo Lázaro Lucas,pt POR,DF,Santa Clara,25-027,1996,7.0,5.0,405.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,11.0,10.0,8.0,0.0,0.0,0.0
Jonatan Lucca,br BRA,"MF,FW",SC Farense,26-254,1994,9.0,5.0,491.0,1.0,1.0,0.0,1.0,0.0,0.0,0.18,0.18,0.37,0.18,0.37,5.5,11.0,5.0,45.5,2.02,0.92,0.09,0.2,0.0,5.0,6.0,0.0,30.0,5.0,4.0,0.0,0.0,0.0
André Luis,br BRA,FW,Moreirense,26-339,1994,3.0,3.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,3.0,75.0,1.59,1.19,0.0,0.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Miguel Luís,pt POR,MF,Vitória,21-350,1999,12.0,1.0,261.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.0,1.0,33.3,1.03,0.34,0.0,0.0,0.0,7.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,0.0
Zé Luís,cv CPV,FW,Porto,30-018,1991,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,50.0,18.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrija Luković,rs SRB,MF,Famalicão,26-110,1994,11.0,5.0,487.0,1.0,0.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0.18,0.18,5.4,10.0,7.0,70.0,1.85,1.29,0.1,0.14,0.0,9.0,8.0,0.0,16.0,8.0,7.0,0.0,0.0,0.0
Luquinha,br BRA,"MF,FW",Portimonense,20-131,2000,11.0,8.0,677.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.27,0.27,0.0,0.27,7.5,19.0,7.0,36.8,2.53,0.93,0.0,0.0,0.0,10.0,9.0,1.0,46.0,7.0,4.0,0.0,0.0,0.0
Rúben Macedo,pt POR,"MF,FW",Marítimo,24-339,1996,8.0,4.0,422.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.21,0.21,0.0,0.21,4.7,7.0,3.0,42.9,1.49,0.64,0.0,0.0,0.0,7.0,20.0,1.0,26.0,0.0,2.0,0.0,0.0,0.0
Jacob Maddox,eng ENG,FW,Vitória,22-100,1998,3.0,1.0,109.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.0,1.0,100.0,0.83,0.83,0.0,0.0,0.0,2.0,4.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0
Wilson Manafá,pt POR,DF,Porto,26-203,1994,15.0,15.0,1323.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,14.7,4.0,2.0,50.0,0.27,0.14,0.0,0.0,0.0,20.0,6.0,0.0,28.0,10.0,12.0,0.0,0.0,0.0
Eduardo Mancha,br BRA,DF,SC Farense,25-079,1995,8.0,7.0,583.0,2.0,0.0,0.0,0.0,2.0,0.0,0.31,0.0,0.31,0.31,0.31,6.5,7.0,2.0,28.6,1.08,0.31,0.29,1.0,0.0,8.0,5.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0
Carlos Mané,pt POR,MF,Rio Ave,26-337,1994,17.0,14.0,1210.0,3.0,2.0,0.0,0.0,1.0,0.0,0.22,0.15,0.37,0.22,0.37,13.4,17.0,6.0,35.3,1.26,0.45,0.18,0.5,0.0,18.0,23.0,5.0,45.0,15.0,14.0,0.0,0.0,0.0
Ricardo Mangas,pt POR,"DF,MF",Boavista,22-329,1998,16.0,11.0,1019.0,2.0,0.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,11.3,14.0,5.0,35.7,1.24,0.44,0.14,0.4,0.0,14.0,32.0,2.0,37.0,23.0,22.0,0.0,0.0,0.0
Braian Mansilla,ar ARG,MF,SC Farense,23-301,1997,17.0,8.0,729.0,1.0,1.0,0.0,0.0,5.0,0.0,0.12,0.12,0.25,0.12,0.25,8.1,15.0,6.0,40.0,1.85,0.74,0.07,0.17,0.0,18.0,13.0,8.0,47.0,10.0,13.0,0.0,0.0,0.0
Mansur,br BRA,DF,Santa Clara,27-300,1993,11.0,11.0,973.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,10.8,2.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,18.0,5.0,0.0,14.0,16.0,10.0,0.0,0.0,0.0
Maracás,br BRA,DF,Paços,26-290,1994,9.0,9.0,793.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,3.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,20.0,8.0,0.0,0.0,0.0
Marcelinho,br BRA,FW,Marítimo,24-209,1996,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
José Marcelo,pt POR,FW,Marítimo,22-164,1998,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Agustín Marchesín,ar ARG,GK,Porto,32-332,1988,17.0,17.0,1530.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Moussa Marega,ml MLI,FW,Porto,29-303,1991,18.0,15.0,1256.0,5.0,1.0,0.0,0.0,2.0,0.0,0.36,0.07,0.43,0.36,0.43,14.0,33.0,18.0,54.5,2.36,1.29,0.15,0.28,0.0,14.0,34.0,10.0,18.0,6.0,4.0,0.0,0.0,0.0
João Mário Lopes,pt POR,FW,Porto,21-039,2000,9.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,2.14,2.14,2.14,0.5,3.0,1.0,33.3,6.43,2.14,0.33,1.0,0.0,2.0,4.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0
João Mário,pt POR,MF,Sporting CP,28-023,1993,14.0,11.0,930.0,1.0,0.0,1.0,1.0,2.0,0.0,0.1,0.0,0.1,0.0,0.0,10.3,11.0,3.0,27.3,1.06,0.29,0.0,0.0,0.0,13.0,22.0,0.0,24.0,8.0,8.0,0.0,0.0,0.0
Hugo Marques,ao ANG,GK,SC Farense,35-027,1986,4.0,2.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Marques,br BRA,MF,Santa Clara,25-263,1995,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro David Rosendo Marques,pt POR,"FW,MF",Gil Vicente FC,22-292,1998,1.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.18,8.18,0.0,8.18,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martín,es ESP,MF,Paços,21-347,1999,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,1.0,50.0,8.18,4.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Enzo Martínez,uy URU,DF,Tondela,22-288,1998,14.0,13.0,1215.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.07,0.07,0.0,0.07,13.5,10.0,3.0,30.0,0.74,0.22,0.0,0.0,0.0,16.0,14.0,0.0,3.0,39.0,14.0,0.0,0.0,0.0
Toni Martínez,es ESP,FW,Famalicão,23-226,1997,1.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Toni Martínez,es ESP,FW,Porto,23-226,1997,5.0,1.0,128.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,0.7,0.7,0.7,1.4,4.0,2.0,50.0,2.81,1.41,0.25,0.5,0.0,6.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
Rafael Martins,br BRA,FW,Moreirense,31-331,1989,4.0,2.0,265.0,2.0,0.0,1.0,1.0,0.0,0.0,0.68,0.0,0.68,0.34,0.34,2.9,5.0,2.0,40.0,1.7,0.68,0.2,0.5,0.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
Guilherme Mata Oliveira,pt POR,GK,Belenenses,25-305,1995,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus,br BRA,GK,Braga,28-207,1992,17.0,17.0,1530.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Marco Matias,pt POR,"FW,MF",Nacional,31-277,1989,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Chancel Mbemba,cd COD,DF,Porto,26-187,1994,17.0,17.0,1520.0,1.0,0.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,16.9,7.0,2.0,28.6,0.41,0.12,0.14,0.5,0.0,11.0,6.0,1.0,1.0,16.0,8.0,0.0,0.0,0.0
Fernando Medeiros,br BRA,MF,Portimonense,25-001,1996,7.0,0.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,100.0,1.06,1.06,0.0,0.0,0.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
Iuri Medeiros,pt POR,MF,Braga,26-216,1994,15.0,11.0,950.0,5.0,2.0,0.0,0.0,2.0,0.0,0.47,0.19,0.66,0.47,0.66,10.6,28.0,11.0,39.3,2.65,1.04,0.18,0.45,0.0,8.0,9.0,2.0,72.0,9.0,8.0,0.0,0.0,0.0
Tiago Melo Almeida,pt POR,DF,Tondela,19-167,2001,10.0,4.0,434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,7.0,18.0,0.0,0.0,0.0
Filipe Melo,pt POR,MF,SC Farense,31-100,1989,7.0,5.0,476.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0
