player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
Raphael Dias Belloli,br BRA,MF,Leeds United,24-053,1996,16.0,13.0,1168.0,4.0,4.0,0.0,0.0,2.0,0.0,0.31,0.31,0.62,0.31,0.62,3.0,3.0,2.7,0.23,0.21,0.44,0.23,0.44,13.0,36.0,15.0,1.0,41.7,2.77,1.16,0.11,0.27,0.08,1.0,1.0,368.0,538.0,68.4,6969.0,2641.0,161.0,188.0,85.6,147.0,195.0,75.4,53.0,117.0,45.3,1.3,28.0,40.0,27.0,6.0,81.0,480.0,58.0,16.0,1.0,56.0,29.0,40.0,36.0,16.0,18.0,1.0,335.0,80.0,123.0,468.0,45.0,14.0,6.0,3.0,1.0,10.0,23.0,28.0,49.0,3.78,32.0,9.0,4.0,1.0,1.0,5.0,0.39,4.0,1.0,0.0,0.0,0.0,0.0,19.0,10.0,8.0,8.0,3.0,6.0,31.0,19.4,25.0,199.0,56.0,28.1,49.0,80.0,70.0,17.0,1.0,0.0,16.0,12.0,12.0,0.0,707.0,14.0,99.0,311.0,338.0,68.0,651.0,24.0,49.0,49.0,27.0,2.0,479.0,2606.0,1706.0,90.0,21.0,18.0,671.0,492.0,73.3,30.0,16.0,0.0,8.0,12.0,9.0,0.0,0.0,0.0,87.0,4.0,16.0,20.0
Rúben Dias,pt POR,DF,Manchester City,23-267,1997,19.0,19.0,1689.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.0,0.09,0.0,0.1,0.09,0.1,18.8,10.0,5.0,0.0,50.0,0.53,0.27,0.0,0.0,0.18,-1.8,-1.8,1511.0,1619.0,93.3,32656.0,8500.0,370.0,393.0,94.1,868.0,904.0,96.0,263.0,306.0,85.9,0.0,1.0,99.0,2.0,1.0,66.0,1593.0,26.0,25.0,0.0,116.0,32.0,2.0,0.0,0.0,0.0,0.0,1370.0,103.0,146.0,248.0,1277.0,65.0,1.0,4.0,4.0,12.0,9.0,4.0,11.0,0.59,9.0,0.0,0.0,1.0,1.0,1.0,0.05,0.0,0.0,0.0,1.0,0.0,0.0,19.0,13.0,11.0,7.0,1.0,2.0,10.0,20.0,8.0,100.0,35.0,35.0,56.0,33.0,11.0,30.0,14.0,0.0,16.0,13.0,65.0,0.0,1763.0,166.0,705.0,1153.0,41.0,19.0,1740.0,1.0,4.0,25.0,1.0,0.0,1286.0,7475.0,4414.0,118.0,6.0,0.0,1428.0,1409.0,98.7,5.0,2.0,0.0,11.0,12.0,1.0,0.0,0.0,1.0,198.0,35.0,16.0,68.6
Eric Dier,eng ENG,DF,Tottenham,27-021,1994,19.0,19.0,1710.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.03,0.0,0.03,0.03,0.03,19.0,10.0,2.0,7.0,20.0,0.53,0.11,0.0,0.0,0.05,-0.5,-0.5,894.0,1067.0,83.8,20922.0,6740.0,228.0,255.0,89.4,457.0,491.0,93.1,205.0,305.0,67.2,0.0,1.0,47.0,5.0,0.0,41.0,1036.0,31.0,31.0,0.0,90.0,39.0,1.0,0.0,0.0,0.0,0.0,761.0,88.0,218.0,178.0,801.0,55.0,0.0,1.0,2.0,20.0,8.0,14.0,8.0,0.42,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,9.0,4.0,1.0,6.0,11.0,54.5,5.0,97.0,28.0,28.9,63.0,31.0,3.0,37.0,27.0,0.0,10.0,12.0,129.0,0.0,1273.0,244.0,779.0,538.0,33.0,11.0,1235.0,2.0,2.0,100.0,2.0,0.0,768.0,4232.0,2495.0,45.0,8.0,2.0,868.0,859.0,99.0,2.0,2.0,0.0,11.0,9.0,0.0,0.0,2.0,0.0,173.0,63.0,31.0,67.0
Lucas Digne,fr FRA,"DF,MF",Everton,27-200,1993,12.0,12.0,1061.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.51,0.51,0.0,0.51,0.2,0.2,2.6,0.02,0.22,0.23,0.02,0.23,11.8,5.0,0.0,1.0,0.0,0.42,0.0,0.0,0.0,0.04,-0.2,-0.2,547.0,737.0,74.2,9957.0,3814.0,253.0,293.0,86.3,209.0,263.0,79.5,70.0,139.0,50.4,3.4,19.0,37.0,15.0,12.0,50.0,600.0,137.0,32.0,0.0,78.0,22.0,64.0,11.0,1.0,9.0,0.0,388.0,148.0,201.0,535.0,40.0,39.0,94.0,4.0,3.0,20.0,17.0,25.0,26.0,2.21,18.0,7.0,0.0,1.0,0.0,7.0,0.59,5.0,1.0,0.0,1.0,0.0,0.0,36.0,19.0,23.0,8.0,5.0,16.0,30.0,53.3,14.0,171.0,42.0,24.6,81.0,53.0,37.0,31.0,2.0,0.0,29.0,6.0,34.0,0.0,875.0,45.0,240.0,381.0,297.0,20.0,744.0,2.0,7.0,28.6,2.0,0.0,450.0,2103.0,1212.0,44.0,16.0,3.0,579.0,506.0,87.4,8.0,16.0,0.0,17.0,8.0,1.0,0.0,0.0,0.0,117.0,36.0,14.0,72.0
Virgil van Dijk,nl NED,DF,Liverpool,29-212,1991,5.0,5.0,370.0,1.0,0.0,0.0,0.0,1.0,0.0,0.24,0.0,0.24,0.24,0.24,0.3,0.3,0.0,0.08,0.0,0.08,0.08,0.08,4.1,4.0,2.0,0.0,50.0,0.97,0.49,0.25,0.5,0.08,0.7,0.7,295.0,327.0,90.2,7035.0,2127.0,61.0,65.0,93.8,176.0,186.0,94.6,58.0,75.0,77.3,0.0,0.0,26.0,0.0,0.0,20.0,324.0,3.0,3.0,0.0,33.0,17.0,0.0,0.0,0.0,0.0,0.0,254.0,19.0,54.0,65.0,242.0,10.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,21.4,7.0,7.0,0.0,3.0,2.0,0.0,1.0,0.0,13.0,1.0,353.0,26.0,146.0,213.0,9.0,5.0,350.0,0.0,0.0,0.0,0.0,0.0,245.0,894.0,416.0,13.0,0.0,0.0,287.0,281.0,97.9,1.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,47.0,16.0,7.0,69.6
Issa Diop,fr FRA,DF,West Ham,24-027,1997,4.0,3.0,298.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,169.0,89.3,3170.0,883.0,48.0,49.0,98.0,70.0,73.0,95.9,31.0,43.0,72.1,0.0,0.0,6.0,0.0,0.0,5.0,161.0,8.0,7.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,140.0,7.0,22.0,14.0,143.0,10.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,35.3,7.0,7.0,3.0,5.0,4.0,0.0,1.0,2.0,13.0,1.0,190.0,21.0,82.0,114.0,0.0,0.0,182.0,1.0,1.0,100.0,1.0,0.0,120.0,640.0,373.0,13.0,0.0,0.0,137.0,133.0,97.1,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,27.0,4.0,2.0,66.7
Moussa Djenepo,ml MLI,MF,Southampton,22-235,1998,15.0,11.0,805.0,1.0,0.0,0.0,0.0,3.0,0.0,0.11,0.0,0.11,0.11,0.11,0.5,0.5,0.5,0.05,0.06,0.11,0.05,0.11,8.9,10.0,2.0,0.0,20.0,1.12,0.22,0.1,0.5,0.05,0.5,0.5,192.0,265.0,72.5,2972.0,741.0,102.0,126.0,81.0,73.0,90.0,81.1,12.0,22.0,54.5,-0.5,6.0,14.0,10.0,0.0,18.0,258.0,7.0,2.0,1.0,34.0,4.0,7.0,0.0,0.0,0.0,0.0,198.0,36.0,31.0,69.0,170.0,11.0,5.0,5.0,1.0,5.0,6.0,23.0,24.0,2.68,12.0,0.0,9.0,0.0,3.0,4.0,0.45,1.0,0.0,2.0,0.0,1.0,0.0,29.0,15.0,15.0,6.0,8.0,10.0,33.0,30.3,23.0,221.0,62.0,28.1,72.0,87.0,62.0,18.0,0.0,0.0,18.0,5.0,8.0,0.0,424.0,12.0,87.0,199.0,167.0,32.0,419.0,24.0,46.0,52.2,28.0,2.0,297.0,1237.0,651.0,46.0,11.0,9.0,365.0,270.0,74.0,31.0,14.0,0.0,24.0,22.0,2.0,0.0,0.0,0.0,75.0,6.0,18.0,25.0
Matt Doherty,ie IRL,DF,Tottenham,29-020,1992,9.0,9.0,794.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,0.5,0.04,0.06,0.09,0.04,0.09,8.8,1.0,1.0,0.0,100.0,0.11,0.11,0.0,0.0,0.34,-0.3,-0.3,382.0,495.0,77.2,5991.0,2338.0,224.0,256.0,87.5,128.0,171.0,74.9,25.0,53.0,47.2,0.5,6.0,14.0,6.0,2.0,29.0,401.0,94.0,6.0,0.0,54.0,4.0,13.0,0.0,0.0,0.0,0.0,273.0,120.0,102.0,27.0,324.0,29.0,88.0,2.0,2.0,6.0,8.0,15.0,16.0,1.81,12.0,1.0,1.0,0.0,2.0,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,5.0,5.0,5.0,8.0,19.0,42.1,11.0,118.0,23.0,19.5,49.0,47.0,22.0,24.0,4.0,0.0,20.0,6.0,26.0,0.0,598.0,31.0,179.0,280.0,173.0,13.0,505.0,4.0,9.0,44.4,5.0,0.0,298.0,1263.0,714.0,43.0,16.0,0.0,400.0,358.0,89.5,10.0,7.0,1.0,16.0,9.0,0.0,0.0,1.0,0.0,68.0,36.0,15.0,70.6
Gabriel Dos Santos,br BRA,DF,Arsenal,23-048,1997,13.0,12.0,1096.0,2.0,0.0,0.0,0.0,3.0,1.0,0.16,0.0,0.16,0.16,0.16,0.7,0.7,0.0,0.06,0.0,0.06,0.06,0.06,12.2,10.0,3.0,0.0,30.0,0.82,0.25,0.2,0.67,0.07,1.3,1.3,803.0,921.0,87.2,17142.0,4487.0,204.0,224.0,91.1,450.0,484.0,93.0,142.0,199.0,71.4,0.0,1.0,50.0,1.0,0.0,25.0,902.0,19.0,18.0,0.0,81.0,17.0,0.0,0.0,0.0,0.0,0.0,733.0,83.0,105.0,819.0,59.0,20.0,1.0,2.0,2.0,12.0,14.0,6.0,7.0,0.57,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,12.0,4.0,0.0,5.0,10.0,50.0,5.0,77.0,30.0,39.0,46.0,26.0,5.0,24.0,16.0,0.0,8.0,8.0,54.0,2.0,1047.0,147.0,559.0,527.0,27.0,16.0,1031.0,1.0,4.0,25.0,2.0,0.0,755.0,4460.0,2612.0,60.0,1.0,2.0,826.0,810.0,98.1,1.0,2.0,1.0,13.0,16.0,0.0,0.0,0.0,0.0,107.0,33.0,24.0,57.9
Abdoulaye Doucouré,fr FRA,MF,Everton,28-035,1993,19.0,19.0,1628.0,1.0,2.0,0.0,0.0,5.0,0.0,0.06,0.11,0.17,0.06,0.17,1.4,1.4,2.1,0.08,0.12,0.19,0.08,0.19,18.1,13.0,4.0,0.0,30.8,0.72,0.22,0.08,0.25,0.11,-0.4,-0.4,849.0,973.0,87.3,14436.0,3036.0,402.0,447.0,89.9,346.0,380.0,91.1,79.0,101.0,78.2,-0.1,15.0,55.0,14.0,1.0,44.0,963.0,10.0,7.0,2.0,132.0,10.0,7.0,1.0,0.0,0.0,0.0,765.0,132.0,76.0,112.0,795.0,40.0,2.0,3.0,1.0,6.0,21.0,18.0,28.0,1.55,26.0,0.0,1.0,0.0,0.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,33.0,26.0,19.0,10.0,4.0,8.0,27.0,29.6,19.0,322.0,94.0,29.2,129.0,137.0,56.0,32.0,8.0,0.0,24.0,21.0,18.0,1.0,1127.0,42.0,320.0,627.0,253.0,26.0,1118.0,10.0,16.0,62.5,11.0,1.0,701.0,3444.0,1708.0,56.0,21.0,1.0,866.0,779.0,90.0,17.0,17.0,0.0,17.0,8.0,0.0,0.0,0.0,0.0,216.0,27.0,16.0,62.8
Paul Dummett,wal WAL,DF,Newcastle Utd,29-132,1991,2.0,2.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,48.0,77.1,563.0,294.0,24.0,24.0,100.0,12.0,16.0,75.0,1.0,6.0,16.7,0.0,0.0,6.0,0.0,0.0,2.0,46.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,6.0,11.0,39.0,1.0,3.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,0.0,3.0,6.0,50.0,3.0,13.0,1.0,7.7,5.0,6.0,2.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,63.0,5.0,26.0,29.0,9.0,0.0,61.0,1.0,2.0,50.0,1.0,0.0,35.0,96.0,35.0,1.0,0.0,0.0,39.0,34.0,87.2,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,5.0,44.4
Lewis Dunk,eng ENG,DF,Brighton,29-076,1991,19.0,19.0,1709.0,2.0,0.0,0.0,0.0,4.0,1.0,0.11,0.0,0.11,0.11,0.11,1.8,1.8,0.4,0.1,0.02,0.12,0.1,0.12,19.0,17.0,6.0,1.0,35.3,0.9,0.32,0.12,0.33,0.11,0.2,0.2,1034.0,1162.0,89.0,23763.0,6537.0,258.0,273.0,94.5,536.0,567.0,94.5,230.0,306.0,75.2,-0.4,4.0,63.0,0.0,0.0,42.0,1120.0,42.0,36.0,0.0,85.0,31.0,1.0,0.0,0.0,0.0,0.0,848.0,116.0,198.0,77.0,973.0,65.0,6.0,18.0,1.0,16.0,12.0,7.0,9.0,0.47,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,16.0,7.0,2.0,10.0,16.0,62.5,6.0,104.0,39.0,37.5,59.0,40.0,5.0,26.0,17.0,1.0,9.0,16.0,70.0,0.0,1315.0,221.0,782.0,539.0,66.0,25.0,1276.0,4.0,4.0,100.0,4.0,0.0,819.0,4722.0,2260.0,53.0,13.0,0.0,901.0,886.0,98.3,3.0,1.0,0.0,13.0,14.0,1.0,0.0,0.0,1.0,239.0,41.0,23.0,64.1
Jimmy Dunne,ie IRL,DF,Burnley,23-109,1997,2.0,2.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.3,0.3,0.1,0.13,0.05,0.19,0.13,0.19,2.0,3.0,1.0,0.0,33.3,1.5,0.5,0.33,1.0,0.09,0.7,0.7,60.0,89.0,67.4,1301.0,256.0,18.0,24.0,75.0,29.0,40.0,72.5,12.0,24.0,50.0,-0.1,2.0,0.0,1.0,0.0,1.0,88.0,1.0,1.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,48.0,12.0,29.0,27.0,44.0,12.0,0.0,1.0,0.0,3.0,1.0,0.0,3.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,13.0,7.0,53.8,8.0,4.0,1.0,4.0,3.0,0.0,1.0,0.0,7.0,0.0,106.0,19.0,63.0,35.0,10.0,8.0,105.0,0.0,0.0,0.0,0.0,0.0,43.0,232.0,22.0,0.0,0.0,0.0,56.0,52.0,92.9,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,40.0,7.0,0.0,100.0
Ederson,br BRA,GK,Manchester City,27-172,1993,20.0,20.0,1800.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,581.0,84.5,13400.0,7825.0,61.0,63.0,96.8,278.0,280.0,99.3,146.0,231.0,63.2,0.0,0.0,1.0,1.0,0.0,0.0,458.0,123.0,33.0,0.0,41.0,15.0,0.0,0.0,0.0,0.0,0.0,413.0,28.0,140.0,417.0,82.0,2.0,0.0,75.0,0.0,9.0,1.0,2.0,2.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,616.0,535.0,614.0,2.0,0.0,0.0,493.0,0.0,0.0,0.0,0.0,0.0,369.0,1836.0,1139.0,0.0,0.0,0.0,360.0,357.0,99.2,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0
Kyle Edwards,eng ENG,"MF,FW",West Brom,22-354,1998,5.0,1.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.11,0.0,0.11,0.11,0.11,1.3,2.0,1.0,0.0,50.0,1.53,0.76,0.0,0.0,0.07,-0.1,-0.1,30.0,35.0,85.7,420.0,91.0,18.0,18.0,100.0,12.0,13.0,92.3,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,35.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,28.0,4.0,3.0,1.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,15.0,2.0,13.3,4.0,9.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,50.0,0.0,11.0,23.0,20.0,6.0,50.0,1.0,4.0,25.0,1.0,0.0,38.0,240.0,175.0,10.0,1.0,2.0,49.0,36.0,73.5,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
John Egan,ie IRL,DF,Sheffield Utd,28-108,1992,20.0,20.0,1721.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.05,0.05,0.0,0.05,0.4,0.4,0.2,0.02,0.01,0.03,0.02,0.03,19.1,7.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.05,-0.4,-0.4,617.0,739.0,83.5,14504.0,4797.0,156.0,173.0,90.2,323.0,359.0,90.0,135.0,196.0,68.9,0.8,2.0,59.0,5.0,0.0,46.0,725.0,14.0,12.0,1.0,78.0,14.0,1.0,0.0,0.0,0.0,0.0,474.0,74.0,191.0,91.0,549.0,59.0,2.0,8.0,1.0,20.0,1.0,7.0,10.0,0.52,9.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,24.0,6.0,1.0,8.0,20.0,40.0,12.0,157.0,49.0,31.2,98.0,55.0,4.0,41.0,22.0,1.0,19.0,21.0,102.0,1.0,942.0,156.0,507.0,460.0,37.0,16.0,928.0,2.0,2.0,100.0,2.0,0.0,465.0,3353.0,2087.0,56.0,5.0,0.0,543.0,521.0,95.9,3.0,0.0,0.0,26.0,8.0,0.0,0.0,0.0,0.0,197.0,57.0,39.0,59.4
Ahmed Elmohamady,eg EGY,DF,Aston Villa,33-149,1987,5.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.09,0.18,0.27,0.09,0.27,1.5,2.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.06,-0.1,-0.1,86.0,115.0,74.8,1548.0,658.0,35.0,39.0,89.7,41.0,55.0,74.5,9.0,18.0,50.0,-0.3,5.0,6.0,9.0,3.0,10.0,90.0,25.0,2.0,0.0,13.0,4.0,9.0,0.0,0.0,0.0,0.0,49.0,32.0,34.0,4.0,76.0,11.0,23.0,0.0,0.0,1.0,1.0,2.0,11.0,7.44,8.0,1.0,0.0,1.0,0.0,1.0,0.68,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,33.3,2.0,11.0,3.0,27.3,4.0,7.0,0.0,2.0,0.0,0.0,2.0,4.0,4.0,0.0,126.0,4.0,29.0,57.0,45.0,4.0,101.0,2.0,2.0,100.0,2.0,0.0,57.0,195.0,83.0,5.0,2.0,0.0,72.0,65.0,90.3,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,80.0
Mohamed Elneny,eg EGY,MF,Arsenal,28-209,1992,12.0,10.0,910.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.04,0.01,0.05,0.04,0.05,10.1,4.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.09,-0.4,-0.4,537.0,582.0,92.3,10657.0,2181.0,200.0,212.0,94.3,255.0,267.0,95.5,78.0,95.0,82.1,-0.2,4.0,42.0,5.0,0.0,30.0,568.0,14.0,13.0,0.0,80.0,15.0,2.0,0.0,0.0,0.0,0.0,468.0,57.0,57.0,46.0,505.0,24.0,1.0,4.0,2.0,4.0,2.0,6.0,13.0,1.29,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,3.0,0.0,4.0,9.0,44.4,5.0,115.0,36.0,31.3,43.0,54.0,18.0,14.0,4.0,0.0,10.0,12.0,10.0,1.0,640.0,44.0,207.0,403.0,66.0,3.0,628.0,5.0,7.0,71.4,5.0,1.0,478.0,2336.0,1204.0,43.0,7.0,0.0,503.0,478.0,95.0,2.0,5.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,97.0,3.0,9.0,25.0
Jonny Evans,nir NIR,DF,Leicester City,33-033,1988,18.0,18.0,1595.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,0.6,0.6,0.2,0.03,0.01,0.04,0.03,0.04,17.7,4.0,1.0,0.0,25.0,0.23,0.06,0.0,0.0,0.15,-0.6,-0.6,944.0,1092.0,86.4,20646.0,5811.0,237.0,264.0,89.8,533.0,569.0,93.7,170.0,250.0,68.0,0.8,6.0,45.0,0.0,0.0,35.0,1060.0,32.0,29.0,0.0,149.0,20.0,1.0,0.0,0.0,0.0,0.0,779.0,115.0,198.0,415.0,572.0,65.0,3.0,2.0,1.0,19.0,16.0,3.0,9.0,0.51,9.0,0.0,0.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,13.0,3.0,1.0,8.0,16.0,50.0,8.0,121.0,47.0,38.8,77.0,42.0,2.0,18.0,5.0,0.0,13.0,22.0,89.0,0.0,1246.0,179.0,719.0,546.0,32.0,11.0,1216.0,5.0,5.0,100.0,5.0,0.0,758.0,3523.0,1603.0,25.0,3.0,0.0,814.0,796.0,97.8,3.0,3.0,0.0,11.0,10.0,0.0,0.0,0.0,1.0,257.0,61.0,21.0,74.4
Eberechi Eze,eng ENG,MF,Crystal Palace,22-221,1998,20.0,15.0,1413.0,3.0,3.0,0.0,0.0,2.0,0.0,0.19,0.19,0.38,0.19,0.38,1.2,1.2,1.4,0.08,0.09,0.17,0.08,0.17,15.7,20.0,8.0,3.0,40.0,1.27,0.51,0.15,0.38,0.06,1.8,1.8,537.0,681.0,78.9,8080.0,2515.0,327.0,366.0,89.3,152.0,191.0,79.6,40.0,90.0,44.4,1.6,22.0,42.0,21.0,3.0,70.0,624.0,57.0,22.0,0.0,98.0,18.0,19.0,30.0,11.0,11.0,5.0,537.0,59.0,85.0,98.0,566.0,9.0,2.0,0.0,5.0,8.0,16.0,19.0,45.0,2.87,27.0,8.0,4.0,1.0,5.0,5.0,0.32,0.0,2.0,2.0,0.0,1.0,0.0,20.0,10.0,9.0,8.0,3.0,7.0,20.0,35.0,13.0,165.0,51.0,30.9,49.0,77.0,39.0,26.0,2.0,0.0,24.0,10.0,2.0,0.0,872.0,15.0,139.0,429.0,394.0,35.0,821.0,40.0,67.0,59.7,43.0,4.0,705.0,4636.0,2575.0,123.0,44.0,9.0,742.0,619.0,83.4,21.0,33.0,0.0,11.0,40.0,0.0,0.0,0.0,0.0,127.0,6.0,17.0,26.1
