player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Philipp Förster,de GER,"MF,FW",Stuttgart,26-017,1995,13.0,7.0,675.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13,0.0,0.13,0.13,0.13,7.5,11.0,5.0,45.5,1.47,0.67,0.09,0.2,0.0,12.0,11.0,2.0,6.0,8.0,7.0,0.0,0.0,0.0
Timothy Fosu-Mensah,nl NED,DF,Leverkusen,23-050,1998,4.0,3.0,276.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.0,1.0,33.3,0.98,0.33,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
Raphael Framberger,de GER,DF,Augsburg,25-168,1995,11.0,10.0,820.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.11,0.11,0.0,0.11,9.1,1.0,1.0,100.0,0.11,0.11,0.0,0.0,1.0,9.0,7.0,0.0,23.0,15.0,9.0,0.0,1.0,1.0
Marco Friedl,at AUT,DF,Werder Bremen,22-342,1998,20.0,20.0,1800.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6.0,1.0,16.7,0.3,0.05,0.0,0.0,0.0,18.0,26.0,0.0,6.0,35.0,29.0,0.0,0.0,0.0
Marvin Friedrich,de GER,DF,Union Berlin,25-070,1995,22.0,22.0,1980.0,4.0,0.0,0.0,0.0,1.0,0.0,0.18,0.0,0.18,0.18,0.18,22.0,17.0,5.0,29.4,0.77,0.23,0.24,0.8,0.0,13.0,14.0,1.0,6.0,28.0,24.0,0.0,0.0,0.0
Jeremie Frimpong,nl NED,FW,Leverkusen,20-073,2000,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Niclas Füllkrug,de GER,FW,Werder Bremen,28-012,1993,7.0,4.0,306.0,4.0,0.0,2.0,2.0,0.0,0.0,1.18,0.0,1.18,0.59,0.59,3.4,11.0,5.0,45.5,3.24,1.47,0.18,0.4,0.0,3.0,6.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0
Mijat Gaćinović,rs SRB,"DF,MF",Hoffenheim,26-013,1995,19.0,7.0,711.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.25,0.25,0.0,0.25,7.9,10.0,1.0,10.0,1.27,0.13,0.0,0.0,0.0,12.0,7.0,0.0,17.0,15.0,9.0,0.0,0.0,0.0
Christian Gebauer,at AUT,"MF,FW",Arminia,27-063,1993,12.0,3.0,440.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,4.9,8.0,3.0,37.5,1.64,0.61,0.13,0.33,0.0,4.0,5.0,0.0,6.0,5.0,4.0,0.0,0.0,0.0
Theodor Gebre Selassie,cz CZE,DF,Werder Bremen,34-059,1986,20.0,20.0,1800.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05,0.05,0.1,0.05,0.1,20.0,9.0,4.0,44.4,0.45,0.2,0.11,0.25,0.0,18.0,30.0,4.0,19.0,31.0,18.0,0.0,0.0,0.0
Dennis Geiger,de GER,MF,Hoffenheim,22-256,1998,9.0,9.0,658.0,1.0,1.0,0.0,0.0,4.0,1.0,0.14,0.14,0.27,0.14,0.27,7.3,7.0,3.0,42.9,0.96,0.41,0.14,0.33,0.0,15.0,9.0,0.0,12.0,5.0,11.0,0.0,1.0,0.0
Christian Gentner,de GER,MF,Union Berlin,35-191,1985,11.0,7.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,1.0,8.0,1.0,5.0,2.0,8.0,0.0,0.0,0.0
Yannick Gerhardt,de GER,MF,Wolfsburg,26-345,1994,17.0,11.0,1087.0,1.0,4.0,0.0,0.0,2.0,0.0,0.08,0.33,0.41,0.08,0.41,12.1,17.0,6.0,35.3,1.41,0.5,0.06,0.17,0.0,25.0,17.0,1.0,17.0,8.0,20.0,0.0,0.0,0.0
Hamadi Al Ghaddioui,ma MAR,"MF,FW",Stuttgart,30-152,1990,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niko Gießelmann,de GER,DF,Union Berlin,29-148,1991,12.0,4.0,407.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,3.0,9.0,1.0,16.0,8.0,10.0,0.0,0.0,0.0
Rafał Gikiewicz,pl POL,GK,Augsburg,33-118,1987,21.0,21.0,1890.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Ginczek,de GER,"FW,MF",Wolfsburg,29-314,1991,6.0,1.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,3.0,0.0,0.0,1.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthias Ginter,de GER,DF,M'Gladbach,27-033,1994,22.0,22.0,1980.0,1.0,1.0,0.0,0.0,2.0,0.0,0.05,0.05,0.09,0.05,0.09,22.0,13.0,5.0,38.5,0.59,0.23,0.08,0.2,0.0,10.0,27.0,2.0,14.0,19.0,13.0,0.0,0.0,0.0
Robert Glatzel,de GER,FW,Mainz 05,27-044,1994,3.0,0.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,1.96,1.96,1.96,0.5,3.0,2.0,66.7,5.87,3.91,0.33,0.5,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Serge Gnabry,de GER,"FW,MF",Bayern Munich,25-222,1995,18.0,16.0,1235.0,5.0,0.0,0.0,0.0,4.0,0.0,0.36,0.0,0.36,0.36,0.36,13.7,43.0,20.0,46.5,3.13,1.46,0.12,0.25,0.0,17.0,17.0,3.0,34.0,14.0,19.0,1.0,0.0,0.0
Akaki Gogia,de GER,FW,Union Berlin,29-034,1992,7.0,0.0,140.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.64,0.64,0.0,0.64,1.6,2.0,2.0,100.0,1.29,1.29,0.0,0.0,0.0,5.0,4.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
Nicolás González,ar ARG,"FW,DF",Stuttgart,22-321,1998,14.0,10.0,889.0,6.0,2.0,3.0,4.0,5.0,0.0,0.61,0.2,0.81,0.3,0.51,9.9,45.0,11.0,24.4,4.56,1.11,0.07,0.27,0.0,13.0,32.0,6.0,9.0,3.0,5.0,1.0,0.0,0.0
Leon Goretzka,de GER,MF,Bayern Munich,26-015,1995,16.0,12.0,1191.0,2.0,2.0,0.0,0.0,1.0,0.0,0.15,0.15,0.3,0.15,0.3,13.2,26.0,9.0,34.6,1.96,0.68,0.08,0.22,0.0,14.0,13.0,0.0,5.0,24.0,17.0,0.0,0.0,0.0
Jeffrey Gouweleeuw,nl NED,DF,Augsburg,29-226,1991,20.0,20.0,1800.0,1.0,0.0,0.0,0.0,6.0,0.0,0.05,0.0,0.05,0.05,0.05,20.0,1.0,1.0,100.0,0.05,0.05,1.0,1.0,0.0,14.0,4.0,2.0,3.0,26.0,16.0,0.0,0.0,0.0
Demarai Gray,eng ENG,"MF,FW",Leverkusen,24-238,1996,2.0,0.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,2.5,2.5,5.0,2.5,5.0,0.4,4.0,2.0,50.0,10.0,5.0,0.25,0.5,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Michael Gregoritsch,at AUT,"FW,MF",Augsburg,26-309,1994,17.0,9.0,754.0,1.0,2.0,0.0,0.0,1.0,0.0,0.12,0.24,0.36,0.12,0.36,8.4,13.0,3.0,23.1,1.55,0.36,0.08,0.33,0.0,11.0,13.0,3.0,11.0,0.0,9.0,0.0,0.0,0.0
Sebastian Griesbeck,de GER,MF,Union Berlin,30-141,1990,18.0,7.0,752.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,4.0,1.0,25.0,0.48,0.12,0.0,0.0,0.0,13.0,6.0,2.0,3.0,5.0,10.0,1.0,0.0,0.0
Vincenzo Grifo,it ITA,"MF,FW",Freiburg,27-320,1993,22.0,20.0,1651.0,7.0,5.0,3.0,3.0,2.0,0.0,0.38,0.27,0.65,0.22,0.49,18.3,35.0,20.0,57.1,1.91,1.09,0.11,0.2,0.0,9.0,12.0,2.0,43.0,13.0,11.0,0.0,0.0,0.0
Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,25-198,1995,13.0,9.0,744.0,2.0,0.0,0.0,0.0,4.0,1.0,0.24,0.0,0.24,0.24,0.24,8.3,11.0,4.0,36.4,1.33,0.48,0.18,0.5,1.0,14.0,18.0,0.0,6.0,7.0,9.0,1.0,0.0,0.0
Christian Groß,de GER,"MF,DF",Werder Bremen,32-013,1989,14.0,10.0,888.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1,9.9,3.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0,20.0,14.0,0.0,0.0,0.0
Ilia Gruev,bg BUL,FW,Werder Bremen,20-291,2000,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Gruezo,ec ECU,MF,Augsburg,25-308,1995,20.0,18.0,1535.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,12.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,27.0,8.0,0.0,1.0,22.0,33.0,0.0,0.0,0.0
Mattéo Guendouzi,fr FRA,MF,Hertha BSC,21-313,1999,16.0,14.0,1327.0,2.0,0.0,0.0,0.0,3.0,0.0,0.14,0.0,0.14,0.14,0.14,14.7,12.0,7.0,58.3,0.81,0.47,0.17,0.29,0.0,20.0,35.0,0.0,5.0,14.0,15.0,1.0,0.0,0.0
Raphaël Guerreiro,pt POR,DF,Dortmund,27-061,1993,19.0,17.0,1505.0,3.0,8.0,0.0,0.0,1.0,0.0,0.18,0.48,0.66,0.18,0.66,16.7,25.0,11.0,44.0,1.5,0.66,0.12,0.27,0.0,8.0,9.0,2.0,30.0,19.0,10.0,0.0,0.0,0.0
Josuha Guilavogui,fr FRA,"MF,DF",Wolfsburg,30-155,1990,13.0,6.0,591.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,3.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,16.0,10.0,0.0,0.0,0.0
Péter Gulácsi,hu HUN,GK,RB Leipzig,30-291,1990,21.0,21.0,1890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Gulde,de GER,DF,Freiburg,30-009,1991,18.0,15.0,1283.0,1.0,0.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,14.3,7.0,4.0,57.1,0.49,0.28,0.14,0.25,0.0,8.0,16.0,2.0,3.0,22.0,7.0,0.0,0.0,0.0
Robert Gumny,pl POL,DF,Augsburg,22-262,1998,13.0,6.0,597.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,3.0,2.0,66.7,0.45,0.3,0.0,0.0,0.0,10.0,12.0,0.0,6.0,10.0,6.0,0.0,0.0,0.0
Christian Günter,de GER,DF,Freiburg,27-359,1993,22.0,22.0,1980.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.09,22.0,14.0,3.0,21.4,0.64,0.14,0.0,0.0,0.0,19.0,11.0,2.0,85.0,15.0,16.0,0.0,0.0,0.0
Erling Haaland,no NOR,FW,Dortmund,20-215,2000,17.0,16.0,1451.0,17.0,3.0,1.0,2.0,2.0,0.0,1.05,0.19,1.24,0.99,1.18,16.1,55.0,29.0,52.7,3.41,1.8,0.29,0.55,0.0,11.0,9.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0
Janik Haberer,de GER,"MF,FW",Freiburg,26-325,1994,7.0,3.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4.0,1.0,25.0,1.38,0.34,0.0,0.0,0.0,9.0,6.0,0.0,1.0,4.0,5.0,0.0,1.0,0.0
Alexander Hack,de GER,DF,Mainz 05,27-166,1993,13.0,11.0,1011.0,1.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.09,0.09,0.09,11.2,6.0,1.0,16.7,0.53,0.09,0.17,1.0,0.0,12.0,10.0,0.0,1.0,19.0,17.0,0.0,1.0,0.0
André Hahn,de GER,"FW,MF",Augsburg,30-192,1990,17.0,13.0,1049.0,4.0,1.0,0.0,0.0,1.0,0.0,0.34,0.09,0.43,0.34,0.43,11.7,24.0,8.0,33.3,2.06,0.69,0.17,0.5,0.0,19.0,15.0,8.0,10.0,9.0,13.0,0.0,0.0,0.0
Amadou Haidara,ml MLI,"MF,FW",RB Leipzig,23-021,1998,19.0,13.0,1116.0,1.0,1.0,0.0,0.0,2.0,0.0,0.08,0.08,0.16,0.08,0.16,12.4,24.0,5.0,20.8,1.94,0.4,0.04,0.2,0.0,17.0,11.0,3.0,16.0,13.0,21.0,0.0,0.0,0.0
