player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Muriel Becker,br BRA,GK,Fluminense,32,1987,19.0,19.0,1710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramiro Benetti,br BRA,MF,Corinthians,26,1993,31.0,20.0,1803.0,1.0,1.0,0.0,0.0,8.0,0.0,0.05,0.05,0.1,0.05,0.1,20.0,31.0,11.0,35.5,1.55,0.55,0.03,0.09,0.0,60.0,27.0,1.0,33.0,38.0,22.0,0.0,0.0,0.0
Martín Benítez,ar ARG,MF,Vasco da Gama,25,1994,24.0,21.0,1722.0,2.0,2.0,0.0,0.0,5.0,0.0,0.1,0.1,0.21,0.1,0.21,19.1,28.0,10.0,35.7,1.46,0.52,0.07,0.2,0.0,27.0,52.0,3.0,92.0,24.0,16.0,0.0,0.0,0.0
Bento,br BRA,GK,Atl Paranaense,20,1999,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Bessa,it ITA,MF,Goiás,27,1993,13.0,13.0,1080.0,2.0,0.0,1.0,1.0,3.0,0.0,0.17,0.0,0.17,0.08,0.08,12.0,12.0,5.0,41.7,1.0,0.42,0.08,0.2,0.0,23.0,10.0,1.0,40.0,17.0,12.0,0.0,0.0,0.0
Éber Bessa,br BRA,FW,Botafogo (RJ),27,1992,7.0,1.0,189.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,7.0,1.0,14.3,3.33,0.48,0.0,0.0,0.0,6.0,12.0,0.0,22.0,2.0,3.0,0.0,0.0,0.0
Betinho,br BRA,MF,Sport Recife,27,1992,24.0,18.0,1551.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.06,0.06,0.0,0.06,17.2,14.0,2.0,14.3,0.81,0.12,0.0,0.0,0.0,41.0,29.0,0.0,6.0,26.0,28.0,0.0,0.0,0.0
Raul Bicalho,br BRA,DF,Corinthians,20,1999,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Guilherme Biro,br BRA,"DF,MF",Coritiba,19,2000,9.0,9.0,647.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,3.0,1.0,33.3,0.42,0.14,0.0,0.0,0.0,16.0,4.0,0.0,14.0,11.0,8.0,0.0,0.0,1.0
Guilherme Bissoli,br BRA,FW,Atl Paranaense,22,1998,15.0,6.0,544.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,6.0,13.0,5.0,38.5,2.15,0.83,0.0,0.0,0.0,13.0,6.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0
Gustavo Blanco,br BRA,"MF,FW",Goiás,25,1994,4.0,2.0,160.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0
Ângelo Borges,br BRA,MF,Santos,15,2004,9.0,1.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0
Leonardo Borges,br BRA,DF,Internacional,19,2001,1.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0
Marllon Borges,br BRA,DF,Corinthians,27,1992,11.0,7.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.7,3.0,1.0,33.3,0.45,0.15,0.0,0.0,0.0,8.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0
Neto Borges,br BRA,"MF,DF",Vasco da Gama,23,1996,19.0,11.0,1008.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.09,0.09,0.0,0.09,11.2,7.0,2.0,28.6,0.62,0.18,0.0,0.0,0.0,22.0,21.0,1.0,40.0,17.0,13.0,0.0,0.0,0.0
