player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,minutes_90s,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals
Joel Andersson,se SWE,DF,dk Midtjylland,24-102,1996,5.0,4.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0
Oleksandr Andriyevskyi,ua UKR,MF,ua Dynamo Kyiv,26-241,1994,3.0,1.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0
Angeliño,es ESP,DF,de RB Leipzig,24-048,1997,7.0,7.0,626.0,3.0,3.0,0.0,0.0,1.0,0.0,0.43,0.43,0.86,0.43,0.86,7.0,12.0,5.0,41.7,1.73,0.72,0.25,0.6,0.0,6.0,3.0,1.0,24.0,2.0,8.0,0.0,0.0,0.0
Faustino Anjorin,eng ENG,FW,eng Chelsea,19-090,2001,1.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.0,0.0,0.0,2.28,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
Marcos Antônio,br BRA,MF,ua Shakhtar,20-253,2000,4.0,3.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.0,1.0,100.0,0.37,0.37,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Antony,br BRA,FW,nl Ajax,20-363,2000,4.0,4.0,358.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,4.0,9.0,7.0,77.8,2.26,1.76,0.11,0.14,0.0,3.0,9.0,3.0,11.0,3.0,3.0,0.0,0.0,0.0
Youssef El-Arabi,ma MAR,FW,gr Olympiacos,34-018,1987,5.0,5.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.0,3.0,42.9,1.49,0.64,0.0,0.0,0.0,6.0,6.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0
Ronald Araújo,uy URU,DF,es Barcelona,21-351,1999,3.0,2.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0
Ari,ru RUS,FW,ru Krasnodar,35-072,1985,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.0,1.0,50.0,7.2,3.6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Bright Arrey-Mbi,de GER,DF,de Bayern Munich,17-332,2003,1.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Arribas,es ESP,FW,es Real Madrid,19-144,2001,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kepa Arrizabalaga,es ESP,GK,eng Chelsea,26-141,1994,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Asensio,es ESP,FW,es Real Madrid,25-031,1996,5.0,4.0,343.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,12.0,6.0,50.0,3.15,1.57,0.0,0.0,0.0,2.0,6.0,0.0,10.0,1.0,5.0,0.0,0.0,0.0
Majeed Ashimeru,gh GHA,MF,at RB Salzburg,23-134,1997,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sardar Azmoun,ir IRN,FW,ru Zenit,26-051,1995,4.0,3.0,288.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,8.0,1.0,12.5,2.5,0.31,0.0,0.0,0.0,6.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0
César Azpilicueta,es ESP,DF,eng Chelsea,31-177,1989,4.0,4.0,360.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,7.0,3.0,0.0,7.0,3.0,8.0,0.0,0.0,0.0
Demba Ba,sn SEN,FW,tr Başakşehir,35-272,1985,6.0,3.0,328.0,1.0,1.0,0.0,0.0,0.0,0.0,0.27,0.27,0.55,0.27,0.55,3.6,9.0,3.0,33.3,2.47,0.82,0.11,0.33,0.0,3.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Ousseynou Ba,sn SEN,DF,gr Olympiacos,25-102,1995,3.0,2.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
Youssouph Badji,sn SEN,FW,be Club Brugge,19-063,2001,2.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchel Bakker,nl NED,DF,fr Paris S-G,20-246,2000,6.0,2.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.0,1.0,50.0,0.77,0.39,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
Leonardo Balerdi,ar ARG,DF,fr Marseille,22-026,1999,3.0,3.0,249.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.8,1.0,0.0,0.0,0.36,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0
Tudor Băluță,ro ROU,MF,ua Dynamo Kyiv,21-331,1999,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolò Barella,it ITA,MF,it Inter,24-014,1997,6.0,6.0,527.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.17,0.17,0.0,0.17,5.9,4.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,9.0,10.0,2.0,11.0,4.0,12.0,0.0,1.0,0.0
Romário Baró,pt POR,MF,pt Porto,21-027,2000,3.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wílmar Barrios,co COL,MF,ru Zenit,27-128,1993,6.0,6.0,498.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,1.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,7.0,11.0,0.0,1.0,0.0
Alessandro Bastoni,it ITA,DF,it Inter,21-314,1999,6.0,5.0,411.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.22,0.22,0.0,0.22,4.6,2.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,5.0,3.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0
Roko Baturina,hr CRO,"MF,FW",hu Ferencváros,20-246,2000,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,100.0,2.43,2.43,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny van de Beek,nl NED,"MF,FW",eng Manchester Utd,23-309,1997,6.0,3.0,277.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0
Jude Bellingham,eng ENG,MF,de Dortmund,17-237,2003,7.0,5.0,428.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,4.8,7.0,2.0,28.6,1.47,0.42,0.0,0.0,0.0,4.0,15.0,0.0,2.0,7.0,9.0,0.0,0.0,0.0
Darío Benedetto,ar ARG,FW,fr Marseille,30-280,1990,6.0,3.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.0,1.0,20.0,1.75,0.35,0.0,0.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
László Bénes,sk SVK,MF,de M'Gladbach,23-165,1997,2.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ramy Bensebaini,dz ALG,DF,de M'Gladbach,25-311,1995,3.0,3.0,270.0,2.0,0.0,1.0,1.0,1.0,0.0,0.67,0.0,0.67,0.33,0.33,3.0,3.0,1.0,33.3,1.0,0.33,0.33,1.0,0.0,7.0,2.0,0.0,2.0,7.0,7.0,0.0,0.0,0.0
Rodrigo Bentancur,uy URU,MF,it Juventus,23-261,1997,7.0,5.0,472.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.0,1.0,20.0,0.95,0.19,0.0,0.0,0.0,8.0,4.0,0.0,6.0,8.0,13.0,0.0,0.0,0.0
Karim Benzema,fr FRA,FW,es Real Madrid,33-064,1987,5.0,4.0,391.0,4.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.92,0.92,0.92,4.3,19.0,10.0,52.6,4.37,2.3,0.21,0.4,0.0,3.0,2.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0
Marcus Berg,se SWE,FW,ru Krasnodar,34-188,1986,6.0,6.0,510.0,2.0,0.0,1.0,1.0,1.0,0.0,0.35,0.0,0.35,0.18,0.18,5.7,9.0,4.0,44.4,1.59,0.71,0.11,0.25,0.0,9.0,15.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0
Mergim Berisha,de GER,"MF,FW",at RB Salzburg,22-286,1998,6.0,5.0,472.0,4.0,1.0,0.0,0.0,0.0,0.0,0.76,0.19,0.95,0.76,0.95,5.2,17.0,9.0,52.9,3.24,1.72,0.24,0.44,0.0,7.0,6.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0
Federico Bernardeschi,it ITA,MF,it Juventus,27-005,1994,6.0,1.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.0,1.0,14.3,4.81,0.69,0.0,0.0,0.0,1.0,1.0,2.0,6.0,2.0,2.0,0.0,1.0,0.0
Miha Blažič,si SVN,DF,hu Ferencváros,27-289,1993,6.0,6.0,540.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0
Daley Blind,nl NED,"DF,MF",nl Ajax,30-349,1990,5.0,5.0,413.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0
Jérôme Boateng,de GER,DF,de Bayern Munich,32-171,1988,3.0,3.0,248.0,1.0,0.0,0.0,0.0,1.0,0.0,0.36,0.0,0.36,0.36,0.36,2.8,1.0,1.0,100.0,0.36,0.36,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
Franck Boli,ci CIV,"FW,MF",hu Ferencváros,27-076,1993,5.0,0.0,82.0,2.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.2,2.2,2.2,0.9,6.0,5.0,83.3,6.59,5.49,0.33,0.4,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Boli Bolingoli-Mbombo,be BEL,DF,tr Başakşehir,25-235,1995,6.0,5.0,373.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,4.0,3.0,1.0,7.0,8.0,7.0,0.0,1.0,0.0
Valerii Bondar,ua UKR,DF,ua Shakhtar,21-360,1999,6.0,6.0,540.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,1.0
Leonardo Bonucci,it ITA,DF,it Juventus,33-296,1987,5.0,5.0,421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
Endre Botka,hu HUN,DF,hu Ferencváros,26-180,1994,6.0,3.0,265.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0
Andreas Bouchalakis,gr GRE,MF,gr Olympiacos,27-322,1993,6.0,5.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,5.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,11.0,4.0,0.0,0.0,0.0
Yassine Bounou,ma MAR,GK,es Sevilla,29-322,1991,4.0,4.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Bourigeaud,fr FRA,MF,fr Rennes,27-038,1994,5.0,5.0,368.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24,0.24,0.0,0.24,4.1,7.0,2.0,28.6,1.71,0.49,0.0,0.0,0.0,6.0,1.0,0.0,9.0,2.0,4.0,0.0,0.0,0.0
Denys Boyko,ua UKR,GK,ua Dynamo Kyiv,33-023,1988,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Braithwaite,dk DEN,FW,es Barcelona,29-261,1991,5.0,2.0,221.0,3.0,1.0,1.0,1.0,0.0,0.0,1.22,0.41,1.63,0.81,1.22,2.5,7.0,3.0,42.9,2.85,1.22,0.29,0.67,0.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0
Julian Brandt,de GER,MF,de Dortmund,24-295,1996,7.0,2.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,2.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0
Brian Brobbey,nl NED,FW,nl Ajax,19-020,2002,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,100.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Marcelo Brozović,hr CRO,MF,it Inter,28-097,1992,5.0,4.0,372.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.24,0.24,0.0,0.24,4.1,4.0,1.0,25.0,0.97,0.24,0.0,0.0,0.0,5.0,1.0,0.0,7.0,1.0,10.0,0.0,0.0,0.0
